t,H_na_mean,H_na_std,H_neural_mean,H_neural_std,C_t_neural,n_examples
0.07124046920821114,123.83448573058509,115.10876563801936,24.566760443028848,20.00957837898075,1.724244735200823,63
0.07221603128054742,123.19493080854632,114.16755888153885,24.38984915211925,19.874152221913356,1.7481248409564234,63
0.07319159335288368,120.41482165642941,113.93277672368077,23.848950779042493,20.17867995409886,1.7716548127703526,63
0.07416715542521994,122.2709238154053,111.40169955217446,24.50297489423052,19.26803818900286,1.7952399651759863,63
0.07514271749755622,122.50913421725743,112.95768255678114,24.71166803977576,20.092310692501684,1.8192459347009808,63
0.07611827956989248,120.54470620551486,109.73956123734906,24.431968843634913,19.523567085618907,1.8432172688210413,63
0.07709384164222874,121.23231006924985,111.19828781969949,24.73830554931808,19.7604816797123,1.8672015962131072,63
0.07806940371456501,119.19006196084214,111.34953276196839,24.144564708450904,19.440833381066078,1.8910457333183144,63
0.07904496578690128,118.85936873414518,111.80434865379736,24.27490600692765,20.142232107415847,1.9146638329145742,63
0.08002052785923754,119.1468891606404,109.0803445599817,24.38612596666684,19.583909325663544,1.9383997615116646,63
0.08099608993157381,117.31619557141404,108.89694411323677,24.099457267105052,19.723727664863517,1.9620501095406504,63
0.08197165200391007,117.79648402362784,110.47517016391532,24.313133985852566,19.97110592406655,1.9856648534656023,63
0.08294721407624633,118.40834827724906,109.42768218849744,24.576372324976198,20.06696789131138,2.009512227511647,63
0.08392277614858261,116.702820162507,106.43579588848432,24.304976602903334,19.41455288792901,2.0333556225409843,63
0.08489833822091887,116.60139032005958,107.47684815398127,24.346085674248826,19.944578375499958,2.057086688109214,63
0.08587390029325513,116.11549330696892,107.96281840906035,24.288037395492836,19.427889442814166,2.080809491053301,63
0.0868494623655914,115.1627447926095,104.83635016107463,24.37209777475114,19.254017216440936,2.104544982206724,63
0.08782502443792767,114.79352791650993,106.74239032854167,24.25640541379252,20.06061634389012,2.1282650438793373,63
0.08880058651026393,114.01436011959206,103.12873062596277,24.295683417372675,18.947980005236825,2.1519478320775303,63
0.0897761485826002,114.32803491658444,103.20570459205547,24.572042115223013,19.499702867232415,2.1757845818729997,63
0.09075171065493647,111.78378448670645,103.53669804830196,23.80038572978409,19.474504167154738,2.1993797348492055,63
0.09172727272727273,111.73164625698963,102.79075747460475,23.94317006859443,19.38011509189083,2.2226681359668894,63
0.092702834799609,112.62011766759825,104.68174819544147,24.266098023472768,20.167862751773555,2.2461837027097453,63
0.09367839687194526,110.6740824039922,100.86096636346241,23.865026869354175,19.353716937619726,2.269661152681906,63
0.09465395894428152,110.687482815572,101.74224378778415,24.064463182881536,19.627571549795704,2.2930402490025954,63
0.0956295210166178,111.51916657202338,102.88441448378342,24.370338270749766,20.048361933845076,2.3166658266422457,63
0.09660508308895406,110.69701743614301,104.47354025559582,24.165064834586666,20.27286790973754,2.3403404758598048,63
0.09758064516129032,109.99403241299471,99.72540963352638,24.1518815884714,18.999229827872796,2.363908566050524,63
0.0985562072336266,109.03815968298291,100.57948163301059,23.91894979782674,19.305645928336208,2.3873566059935967,63
0.09953176930596286,109.22778684327587,97.79298588186789,24.087839153485845,18.488474421786087,2.410773407251373,63
0.10050733137829912,109.45493900184206,102.1501880716804,24.29399353698158,20.105175609299533,2.4343731477328423,63
0.1014828934506354,106.90273318674915,98.21789968983099,23.916569158533342,19.346171663433072,2.4578893459587094,63
0.10245845552297166,108.07153436659576,100.28434682164924,24.249598843489068,19.971865134213683,2.481383889294984,63
0.10343401759530792,107.69328357646187,98.0855874973737,24.341548192195518,19.603777801507306,2.505085729344648,63
0.10440957966764419,107.05417174294426,100.97338199456553,24.244959183896746,19.997689614580256,2.5287853062563492,63
0.10538514173998045,106.89664690322897,97.02868096365177,24.284065999620683,19.555717055993835,2.5524568444445945,63
0.10636070381231671,105.4931615068096,94.07215510259407,23.90721467450994,18.966720968254695,2.5759636372660912,63
0.10733626588465299,105.62235007656895,98.86482479989095,24.11351761145308,20.21696771869856,2.599387239818091,63
0.10831182795698925,106.6259182487375,97.53484579162928,24.330298052892733,19.781107854755266,2.6230172144187835,63
0.10928739002932551,105.27660030834674,96.4558074168942,24.256142541877054,19.8427919100184,2.646716758755822,63
0.11026295210166179,105.00378009230279,98.08968999427977,24.131413304447516,19.933324130238766,2.6703192908841857,63
0.11123851417399805,104.51874303275986,99.41692709637414,24.12726109126628,20.536399965557358,2.6938589570850273,63
0.11221407624633431,103.77990676396533,96.25783895633155,24.01359102879023,19.783981785361025,2.717341151814165,63
0.11318963831867059,104.11545242698926,95.6712937655769,24.04849483757408,19.5062985579121,2.740784925858462,63
0.11416520039100685,102.9867182764938,94.40370039120609,24.23657177984326,19.87876219518731,2.764337465684553,63
0.11514076246334311,103.35513536804878,95.87867764874605,24.48557409785718,19.734137171672526,2.7881032044851124,63
0.11611632453567938,102.62032250519918,93.59678834744186,24.06953918953697,19.383716516017543,2.811787467955699,63
0.11709188660801564,101.6718177299442,92.63211455435905,24.018615220495782,19.366692541669032,2.8352439577412376,63
0.1180674486803519,100.81658408246636,93.20211466589613,23.98216641741332,19.940911197561867,2.858657828745457,63
0.11904301075268818,99.83897993369341,94.49561874616266,23.781468010287192,20.031161451988186,2.881956023837757,63
0.12001857282502444,101.6172636116866,93.15979072311927,24.210944548855085,19.78280810202369,2.905365812564064,63
0.1209941348973607,100.83444168085447,92.55967767772039,24.058347742019436,19.535254386616742,2.928910657972809,63
0.12196969696969698,101.62640165255992,90.45787831746522,24.441300497200423,18.984329863170903,2.9525678666447255,63
0.12294525904203324,99.8769112156529,91.30658180962382,24.06368552012596,19.560192379736904,2.9762276789835775,63
0.1239208211143695,99.94006532357504,89.51430829424054,24.213530048289005,18.952833027700965,2.9997763892168514,63
0.12489638318670578,98.7845553059989,91.5355935318118,23.99169060187308,19.919522102861006,3.023289981694301,63
0.12587194525904202,98.85408320422837,90.06141064045163,24.108744228818104,19.346904647924877,3.046752461636153,63
0.1268475073313783,98.47976700266763,91.10686873691158,24.202556864836666,19.817389157104415,3.070317798142247,63
0.12782306940371457,98.24051952645091,90.69809215214285,24.218636186009775,19.947161353603526,3.0939367378610863,63
0.12879863147605083,98.25582528333436,90.44020604837286,24.06969092393108,19.767266936405232,3.117490868093599,63
0.1297741935483871,96.48669556385762,88.03207648437883,23.90778500440619,19.33267066275947,3.1408933710146547,63
0.13074975562072336,96.67323480536149,86.63673743315273,23.926556898410887,18.976502048794107,3.1642260558724313,63
0.13172531769305965,96.97716268476556,88.62231391308934,24.098488908778013,19.483647331212236,3.1876517624782847,63
0.1327008797653959,97.15095917355723,87.77805197834167,24.484928258777675,20.112211985125036,3.2113498320448635,63
0.13367644183773217,94.75907673766811,86.17064515115011,23.639844504722596,19.059306030221407,3.2348241835687994,63
0.13465200391006843,96.08977977015715,89.4681323117627,24.015919887158265,20.06299782769299,3.2580697617032555,63
0.1356275659824047,94.82404493704841,88.07546525382277,23.876856600272323,19.89540102163364,3.281430949843263,63
0.13660312805474095,96.40313444269847,87.26896028153966,24.338069585391462,19.22281914147249,3.304949276496876,63
0.13757869012707724,94.32125408684807,85.40999791149667,23.74735286485858,19.16278910297068,3.328404433684242,63
0.1385542521994135,94.25257676768483,85.09853581682182,23.81328757757108,19.17243374824958,3.3516036121600705,63
0.13952981427174976,93.15291815400279,85.6256068326398,23.619435665173857,19.145585043930687,3.3747403950516928,63
0.14050537634408602,93.83801055271915,86.95643966517953,24.134259915212713,19.710511990597634,3.398033742162751,63
0.14148093841642229,93.49351257558253,87.92084804402106,24.054253866348127,20.455486357186746,3.421539185346523,63
0.14245650048875855,92.68887924465623,85.25980325317266,23.944569682077535,19.873383816745513,3.4449521012318254,63
0.14343206256109484,91.18362037231063,85.12075730738756,23.295531562664404,19.418665658668573,3.4679949267656736,63
0.1444076246334311,93.34590941318054,84.93444807483252,24.130223649291942,19.5109215970152,3.491128310784018,63
0.14538318670576736,91.42667858511557,83.97832372843389,23.49140013602616,19.37284435318659,3.514357235778029,63
0.14635874877810362,92.13697022220879,84.32911915593313,23.96564224044086,19.631091049303787,3.537505881081897,63
0.14733431085043988,90.24622252569068,83.55441513822616,23.409489898791918,19.340387666252838,3.5606145721253744,63
0.14830987292277614,91.11442776283162,82.45680377214667,23.812199542164144,19.014959740373797,3.5836484167304934,63
0.14928543499511243,91.67530964293387,84.07270325360257,24.00836254249927,19.710981912017687,3.6069743800542935,63
0.1502609970674487,91.62165474830138,81.96839439095972,24.23998410522367,19.380850835513534,3.630509008575519,63
0.15123655913978495,90.64824950697107,82.70744150972925,23.905194265269195,19.296157798181387,3.6539933135675775,63
0.15221212121212122,92.27095599584045,85.6223322350447,24.619342684186797,20.53595208272604,3.677662662480362,63
0.15318768328445748,89.6235028655061,82.48275800572185,23.857897644660888,19.770659366478775,3.7013089409985387,63
0.15416324535679374,89.42617742252534,83.89576151123478,23.777728080635104,20.195877336527364,3.724544695873341,63
0.15513880742913003,87.6336558570368,79.1298271841288,23.343835450810985,18.66551547834476,3.7475297009585726,63
0.1561143695014663,88.75301490489423,82.70676299412048,23.623402734490952,19.82725367449238,3.7704394290665544,63
0.15708993157380255,86.62398405777957,80.35044063523559,22.87498774368577,18.780587215277247,3.7931204621541497,63
0.1580654936461388,88.82103663392239,78.91259017052032,24.047477850628507,18.916947179051302,3.8160083510413076,63
0.15904105571847507,87.09901796378811,79.2143325446631,23.66542907518642,19.219773766459333,3.8392818022201753,63
0.16001661779081133,88.12892341446462,81.30319154561566,24.115802051436134,20.115920668720552,3.862588580648508,63
0.16099217986314762,86.03763552901192,80.73840244676353,23.29182444268878,19.612664107885642,3.885713121822085,63
0.16196774193548388,87.88332896025649,80.24375050117239,23.937682517995476,19.596395621290945,3.9087507796650773,63
0.16294330400782014,86.033348759939,76.80964290177221,23.68890797494659,18.604944528438104,3.93198212732488,63
0.1639188660801564,86.44069056665667,77.27955432603186,23.769789606288043,18.62129402663034,3.9551315800062445,63
0.16489442815249267,85.93864547574127,80.2831597527412,23.406327393312168,19.984605135492735,3.9781431952386983,63
0.16586999022482893,86.17799740251944,75.43689397226974,23.9989797680969,18.619238548677515,4.001266605085759,63
0.16684555229716522,86.34472347680342,78.18342372151704,23.904449486096283,19.179337635542414,4.0246329894433766,63
0.16782111436950148,84.6974836954557,74.65549715222521,23.464019275271728,18.054324488781646,4.047738430217494,63
0.16879667644183774,84.73746060909069,77.04461194700689,23.820742079548346,19.504342421131927,4.070803040106111,63
0.169772238514174,84.49886236005477,76.82665255992862,23.62422889501681,19.34216364514618,4.093945797209051,63
0.17074780058651026,85.09917353266653,77.86103475129677,23.903836566820825,19.738233295727795,4.117129086227093,63
0.17172336265884652,83.71653739721154,77.99953497109858,23.469473660297236,20.06694651790746,4.140236888576391,63
0.1726989247311828,83.75413883787718,78.13790092274725,23.578140506106944,19.534985937106384,4.163185822563719,63
0.17367448680351907,82.76122198199236,74.40571027613122,23.315508712517794,18.601067020421713,4.186059655369284,63
0.17465004887585533,82.16200637471198,76.67531491772793,23.263242158149236,19.68038809607517,4.208779886732396,63
0.1756256109481916,82.88942352803417,75.40373471488441,23.790322517748653,19.446832034224027,4.231731723265409,63
0.17660117302052786,82.89149141485507,73.62021280407706,23.920292652195865,19.34936541937526,4.2550040565692235,63
0.17757673509286412,83.20506344627995,74.81538907862989,23.62185909134744,19.188522058605052,4.278194216608352,63
0.1785522971652004,81.80270808425233,76.6868431431348,23.44032728960178,19.58288033450433,4.301150258645589,63
0.17952785923753667,82.06450440114646,74.95286990954273,23.622263606584912,19.349202053314535,4.324106497997688,63
0.18050342130987293,83.34570428409248,76.16363655243977,24.03341866143979,19.955658577509535,4.347352036073684,63
0.1814789833822092,82.06944312346417,74.2194929564434,23.675075476145423,19.348042532844953,4.370623334778137,63
0.18245454545454545,82.5618764162271,75.9809897331622,24.002757501372304,19.39986431585661,4.393879677550162,63
0.1834301075268817,80.53304171264897,72.82559481671646,23.436297218969372,18.794914612501948,4.417019548816487,63
0.184405669599218,82.00520967784641,76.58198357406505,23.873698048964165,20.130125764992275,4.44009646732939,63
0.18538123167155426,81.77818675314128,75.49753334334657,24.176586377094935,20.41486320970199,4.463534484854907,63
0.18635679374389053,80.01309541018502,72.84431652337302,23.456181162381615,19.361369033393654,4.486768845560868,63
0.1873323558162268,79.61853848401768,72.58542362981179,23.52704118045667,19.759290710933083,4.509686370437775,63
0.18830791788856305,81.01342032068082,71.94729932126143,23.92783000542642,19.28017564883145,4.5328339566760505,63
0.1892834799608993,81.04842587465087,74.4436821104496,24.257250193951247,20.408716792456037,4.556337725023547,63
0.1902590420332356,79.75538415851628,74.09133079229049,23.569654514831655,20.156621074308585,4.579666782159112,63
0.19123460410557186,78.85671421483316,73.82647086614664,23.49960742963818,19.91595897622119,4.602626275522055,63
0.19221016617790812,78.03471221971064,71.10817168482596,23.163044063439912,18.863273197821666,4.625387432017701,63
0.19318572825024438,78.3110843514076,73.79674587909594,23.247441909502967,19.550232910309187,4.648025586954649,63
0.19416129032258064,79.99128958023549,75.39401572562494,24.457152522099886,20.895811424315276,4.671294983456477,63
0.1951368523949169,79.59557621669227,73.2729255505625,24.0416454952168,20.121993573272903,4.694951777406272,63
0.1961124144672532,78.89108990231733,70.01549444216981,24.070226612038113,19.096817109490924,4.718419836234738,63
0.19708797653958945,76.1189961149101,69.67148458938848,22.776915328933352,18.56419740185509,4.741270983672221,63
0.19806353861192572,78.49640401496565,70.50622094549584,24.105491075561716,19.47111389579628,4.764139332446261,63
0.19903910068426198,77.2330427363579,72.20389781469234,23.428499276897362,19.899124942470095,4.787325511513589,63
0.20001466275659824,78.48348965613849,72.89795816398488,24.107041031687753,20.296487320169597,4.810512446620122,63
0.2009902248289345,76.7013045610536,69.74801523401499,23.347416935988516,19.176058452650278,4.833659831298393,63
0.2019657869012708,76.87116660705124,69.08771559279127,23.632100677701153,19.099840256282643,4.856575549078678,63
0.20294134897360705,74.8626425791175,68.6075455373477,22.964260438375558,19.608641171439647,4.879304370385542,63
0.2039169110459433,75.78526125921958,69.36023332708598,23.26441149057797,19.493636683218153,4.901853839879724,63
0.20489247311827957,75.68529487940982,69.21581189551209,23.466967900428255,19.23277057160695,4.924648520540635,63
0.20586803519061583,75.97266463765426,70.3913303737194,23.596863982715565,19.96740224134073,4.947605365222637,63
0.2068435972629521,75.54136942678946,67.77583983838677,23.68220775753103,19.00177210240881,4.970667199825162,63
0.20781915933528838,75.47828247264991,68.76279539065018,23.83820049376999,20.049403505096187,4.993846753801115,63
0.20879472140762464,73.66424761030278,66.40901345113879,22.990858364568393,18.797554536365233,5.016689080653814,63
0.2097702834799609,75.83787893852745,70.41331069342796,23.994394533196996,20.369312435532972,5.039607595996907,63
0.21074584555229717,74.16244501490563,69.5428627826443,23.201820343065013,19.96393218731419,5.0626290145924635,63
0.21172140762463343,75.77970559641639,68.69195687124376,24.214615327391996,19.8387462126966,5.085757852715198,63
0.2126969696969697,74.48084607023617,69.2967765556581,23.76708019454479,20.326027348758064,5.109162413873992,63
0.21367253176930598,71.94319160244314,68.91201709603077,22.70722103673673,19.691439052070926,5.131831696683777,63
0.21464809384164224,74.09454766469845,67.38344803710567,23.653466526542083,19.379508998094707,5.154445560900861,63
0.2156236559139785,74.15569621042596,65.61892157382752,23.77230064814362,19.35712622336955,5.1775789507543974,63
0.21659921798631476,73.47544338523123,66.16145551794864,23.671039388843802,19.112846690849036,5.200720912316916,63
0.21757478005865102,71.00184882723647,64.27641053625307,22.65620940387503,18.858950360612077,5.223318465735847,63
0.21855034213098729,72.58245983991522,66.35813886861602,23.51291831153072,19.63449363525019,5.2458388906918465,63
0.21952590420332357,73.85807248244207,70.7412958918086,24.07001068449815,21.512121316124944,5.2690489411014445,63
0.22050146627565984,73.39669130660344,68.55618412748683,23.7697375709216,20.1858883217566,5.292384263075496,63
0.2214770283479961,71.68064748520855,65.78316243294344,23.11155149827829,19.397958693686615,5.315252066834568,63
0.22245259042033236,71.77415364631504,66.76717522431966,23.38819806489212,20.314006962959162,5.33793376285805,63
0.22342815249266862,71.86974117826203,66.42333467007006,23.4882242634718,19.74284778741779,5.360799192713234,63
0.22440371456500488,70.55725154775386,65.56280130702343,22.993080357555918,19.67615288988781,5.383471891643725,63
0.22537927663734117,70.4290711875517,62.831388546377006,23.070505738531054,18.622655070316288,5.405940835399295,63
0.22635483870967743,71.82153449999296,63.83178398167721,23.835854398925104,19.079898203030503,5.4288208683500185,63
0.2273304007820137,70.57046469628602,64.50817379849927,23.269453347492878,19.334516601330378,5.451797944171585,63
0.22830596285434995,71.19768137237575,65.18484500342763,23.55052627169647,19.726830855537564,5.474635842343604,63
0.22928152492668621,70.03326834323482,63.157496628101406,23.366354989658625,19.359349139070186,5.497521007299045,63
0.23025708699902248,70.13117867294639,64.45451865303409,23.418479494314383,19.499772999585463,5.520341762340592,63
0.23123264907135876,68.46175594562625,64.26352670803217,22.87017445252245,19.505277872988728,5.542920489925608,63
0.23220821114369503,69.45581260370034,61.86661530926067,23.29755381650734,18.82146573544663,5.565440232258204,63
0.2331837732160313,70.25968355668446,65.42583040080912,23.884237411973523,20.66198068842006,5.5884546152719015,63
0.23415933528836755,68.64310809791463,61.73233285597706,23.40349680640289,19.214124579369397,5.611520675266984,63
0.2351348973607038,68.7847408885436,63.997912253645104,23.425817937061584,20.154188824404212,5.634363126935595,63
0.23611045943304007,68.33334711622258,61.81059515426811,23.027468786195502,19.05927516969377,5.65702215926688,63
0.23708602150537636,69.87813373901403,62.9841605884689,24.090783639887892,20.10874797947992,5.680005549257707,63
0.23806158357771262,68.29297994330254,61.28365563390235,23.45803895993226,19.322442620278252,5.703198963214022,63
0.23903714565004888,68.2005903862143,63.986791483422635,23.563732921390606,20.41031966356368,5.726135291824755,63
0.24001270772238514,66.79630111111028,58.23009766164498,23.151426749271355,18.55975975043939,5.74892206081367,63
0.2409882697947214,65.54570015860365,61.63801976132146,22.527077547221737,19.673436207716808,5.771203168970024,63
0.24196383186705767,68.0824420547191,62.25353668006743,23.462856904365218,19.386503082447412,5.793636186850123,63
0.24293939393939395,67.85770730438485,62.327625681987755,23.76973302982801,20.166055650801997,5.816675348509129,63
0.24391495601173022,67.20728151599523,63.33471457731713,23.196898002149123,20.348207046150034,5.839584780459234,63
0.24489051808406648,67.08551029052883,60.70142066380885,23.29505006874187,19.45303201294109,5.8622626710627275,63
0.24586608015640274,66.26159716552654,60.56909953960651,23.115034480948548,18.87452269385572,5.884900630193026,63
0.246841642228739,68.80442624162426,65.78069782506095,24.29987403021838,21.567465996201665,5.90802872339642,63
0.24781720430107526,66.28995362422367,61.41715314642916,23.530262319313934,19.919431850424417,5.931359356865058,63
0.24879276637341155,66.15768697321707,61.86832526294709,23.403919385949976,19.794274420948465,5.954252960648955,63
0.2497683284457478,66.688156652229,60.695633795542214,23.778232978869774,20.153563810645398,5.97726751981811,63
0.25074389051808404,65.22003821168228,58.945258614320885,23.33858829237376,19.294608991675094,6.000250211718745,63
0.25171945259042033,64.87266923835037,61.04972590739941,22.973520461006142,19.666167240703626,6.022840380113601,63
0.2526950146627566,63.80865325206452,56.64049928645187,22.790983746978412,18.248640488704996,6.0451634373958925,63
0.25367057673509286,64.04065678774452,58.34448237828252,22.889392132616525,19.176867531425593,6.067445458474991,63
0.25464613880742915,63.548458483047675,58.80671653300364,22.882913917055127,19.456913238481203,6.089772321347705,63
0.2556217008797654,63.47825152527884,58.4453382051649,22.840080190845196,19.352380363720567,6.112075130790365,63
0.25659726295210167,63.50777495392878,58.01744432379685,22.852229103252547,19.27435427203649,6.134362972762755,63
0.25757282502443796,64.28601688280771,57.561409924412715,23.274595844726317,19.203715054892502,6.156862763231027,63
0.2585483870967742,63.84302393903493,57.359648336542406,23.291048818133945,19.45781434711942,6.179576601634514,63
0.2595239491691105,62.5583594927107,58.26570067426707,22.890523602653936,20.155238814478945,6.2021030968818,63
0.2604995112414467,64.28315313722449,59.189898063902106,23.61290499356618,20.193353733079295,6.224786587467834,63
0.261475073313783,64.43759231998207,57.50007238743917,23.55397964795501,19.22992879001016,6.2477936993310985,63
0.2624506353861193,64.17483989214891,59.237261770630795,23.702941993949054,20.06231031424956,6.270844729535703,63
0.2634261974584555,63.40226271243762,56.95900753977217,23.45088170900454,19.498374980683213,6.293845470520819,63
